INFO 2020-07-08 22:25:35,892 autoreload 598 Watching for file changes with StatReloader
INFO 2020-07-08 22:25:54,417 autoreload 598 Watching for file changes with StatReloader
INFO 2020-07-08 22:31:35,486 autoreload 598 Watching for file changes with StatReloader
INFO 2020-07-08 22:36:40,227 autoreload 222 C:\Users\Administrator\AppData\Local\Programs\Python\Python36\Lib\site-packages\django\__init__.py changed, reloading.
ERROR 2020-07-08 23:12:59,955 exception 74 Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2020-07-08 23:12:59,986 basehttp 124 "GET / HTTP/1.1" 400 66795
ERROR 2020-07-08 23:13:00,288 exception 74 Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2020-07-08 23:13:00,315 basehttp 124 "GET /favicon.ico HTTP/1.1" 400 66708
WARNING 2020-07-08 23:13:13,024 base 93 Not Found: /
WARNING 2020-07-08 23:13:13,025 basehttp 124 "GET / HTTP/1.1" 404 2056
WARNING 2020-07-08 23:13:13,102 base 93 Not Found: /favicon.ico
WARNING 2020-07-08 23:13:13,103 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2107
INFO 2020-07-08 23:13:20,883 basehttp 124 "GET /xadmin HTTP/1.1" 301 0
INFO 2020-07-08 23:13:20,963 basehttp 124 "GET /xadmin/ HTTP/1.1" 200 4167
INFO 2020-07-08 23:13:21,003 basehttp 124 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 200 175
INFO 2020-07-08 23:13:21,005 basehttp 124 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 200 4361
INFO 2020-07-08 23:13:21,005 basehttp 124 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 200 8376
INFO 2020-07-08 23:13:21,009 basehttp 124 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 200 1888
INFO 2020-07-08 23:13:21,025 basehttp 124 "GET /xadmin/jsi18n/ HTTP/1.1" 200 4174
INFO 2020-07-08 23:13:21,030 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 200 4561
INFO 2020-07-08 23:13:21,036 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 200 8195
INFO 2020-07-08 23:13:21,037 basehttp 124 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 200 21658
INFO 2020-07-08 23:13:21,045 basehttp 124 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 200 4165
INFO 2020-07-08 23:13:21,047 basehttp 124 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 200 3401
INFO 2020-07-08 23:13:21,056 basehttp 124 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 200 126432
INFO 2020-07-08 23:13:21,074 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 200 42543
INFO 2020-07-08 23:13:21,098 basehttp 124 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 200 58327
INFO 2020-07-08 23:13:21,102 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 200 15069
INFO 2020-07-08 23:13:21,119 basehttp 124 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 200 240196
INFO 2020-07-08 23:13:21,231 basehttp 124 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 200 44432
INFO 2020-07-08 23:17:11,878 basehttp 124 "POST /xadmin/ HTTP/1.1" 302 0
INFO 2020-07-08 23:17:14,017 basehttp 124 "GET /xadmin/ HTTP/1.1" 200 9843
INFO 2020-07-08 23:17:14,053 basehttp 124 "GET /static/xadmin/css/xadmin.page.dashboard.css HTTP/1.1" 200 790
INFO 2020-07-08 23:17:14,054 basehttp 124 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,055 basehttp 124 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,055 basehttp 124 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,055 basehttp 124 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,056 basehttp 124 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,060 basehttp 124 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,065 basehttp 124 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,068 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,077 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,081 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,082 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,082 basehttp 124 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2020-07-08 23:17:14,083 basehttp 124 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 304 0
